   BENCHMARK INFORMATION
benchmark definition:    /u/wel2vw/cpa-symexA.xml
name:                    cpa-symexA
run sets:                sv-comp18
date:                    Sun, 2021-09-26 10:48:10 EDT
tool:                    CPAchecker 1.9
tool executable:         ./cpa.sh
options:                 -symbolicExecution -heap 10000M -benchmark -timelimit 900s
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             8
hardware requirements:
- cpu cores:             8
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    doppio01
os:                      Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17
cpu:                     Intel Xeon Gold 6130 CPU @ 2.10GHz
- cores:                 64
- max frequency:         3700.0 MHz
- turbo boost enabled:   True
ram:                     134655.91398399998 MB
------------------------------------------------------------



sv-comp18
Run set 1 of 1 with options '-symbolicExecution -heap 10000M -benchmark -timelimit 900s' and propertyfile 'None'

inputfile                                                                                               status                    cpu time   wall time        host
loop-invgen/nest-if3_true-unreach-call_true-termination.i                                               TIMEOUT                     901.25      864.21        None
loop-invgen/nested6_true-unreach-call_true-termination.i                                                TIMEOUT                     900.85      855.56        None
loop-invgen/nested9_true-unreach-call_true-termination.i                                                TIMEOUT                     901.50      806.58        None
loop-invgen/sendmail-close-angle_true-unreach-call_true-termination.i                                   TIMEOUT                     906.36      584.36        None
loop-invgen/seq_true-unreach-call_true-termination.i                                                    TIMEOUT                     900.86      774.89        None
loop-invgen/string_concat-noarr_true-unreach-call_true-termination.i                                    TIMEOUT                     901.65      860.24        None
loop-invgen/up_true-unreach-call_true-termination.i                                                     TIMEOUT                     901.57      768.12        None
loop-lit/afnp2014_true-unreach-call_true-termination.c.i                                                TIMEOUT                     900.87      894.58        None
loop-lit/bhmr2007_true-unreach-call_true-termination.c.i                                                TIMEOUT                     900.96      870.19        None
loop-lit/cggmp2005_true-unreach-call_true-termination.c.i                                               true                          3.45        1.35        None
loop-lit/cggmp2005_variant_true-unreach-call_true-termination.c.i                                       TIMEOUT                     902.01      593.49        None
loop-lit/cggmp2005b_true-unreach-call_true-termination.c.i                                              true                          4.95        1.79        None
loop-lit/css2003_true-unreach-call_true-termination.c.i                                                 TIMEOUT                     900.53      857.54        None
loop-lit/ddlm2013_true-unreach-call.i                                                                   TIMEOUT                     900.85      893.42        None
loop-lit/gj2007_true-unreach-call_true-termination.c.i                                                  true                          4.27        1.52        None
loop-lit/gj2007b_true-unreach-call_true-termination.c.i                                                 TIMEOUT                     901.76      851.77        None
loop-lit/gr2006_true-unreach-call_true-termination.c.i                                                  true                          4.13        1.49        None
loop-lit/gsv2008_true-unreach-call_true-termination.c.i                                                 TIMEOUT                     900.66      877.01        None
loop-lit/hhk2008_true-unreach-call_true-termination.c.i                                                 TIMEOUT                     904.49      648.72        None
loop-lit/jm2006_true-unreach-call_true-termination.c.i                                                  TIMEOUT                     901.21      675.57        None
loop-lit/jm2006_variant_true-unreach-call_true-termination.c.i                                          TIMEOUT                     903.80      663.45        None
loop-lit/mcmillan2006_true-unreach-call_true-termination.c.i                                            TIMEOUT                     923.29      294.65        None
loop-lit/gcnr2008_false-unreach-call_false-termination.i                                                false(unreach-call)           4.44        1.58        None
loop-new/count_by_1_true-unreach-call_true-termination.i                                                TIMEOUT                     901.00      868.03        None
loop-new/count_by_1_variant_true-unreach-call_true-termination.i                                        TIMEOUT                     901.24      867.24        None
loop-new/count_by_2_true-unreach-call_true-termination.i                                                TIMEOUT                     900.99      868.62        None
loop-new/count_by_k_true-unreach-call_true-termination.i                                                TIMEOUT                     902.73      584.02        None
loop-new/count_by_nondet_true-unreach-call_true-termination.i                                           TIMEOUT                     901.95      857.28        None
loop-new/gauss_sum_true-unreach-call_true-termination.i                                                 TIMEOUT                     906.29      610.49        None
loop-new/half_true-unreach-call_true-termination.i                                                      TIMEOUT                     900.94      572.73        None
loop-new/nested_true-unreach-call_true-termination.i                                                    TIMEOUT                     902.64      653.91        None
loop-industry-pattern/aiob_1_true-unreach-call.c                                                        unknown                      13.94        4.25        None
loop-industry-pattern/aiob_2_true-unreach-call.c                                                        unknown                      14.08        4.09        None
loop-industry-pattern/aiob_3_true-unreach-call.c                                                        unknown                      14.76        4.40        None
loop-industry-pattern/aiob_4_true-unreach-call.c                                                        unknown                      13.12        3.90        None
loop-industry-pattern/mod3_true-unreach-call.c                                                          TIMEOUT                     900.93      893.08        None
loop-industry-pattern/nested_true-unreach-call.c                                                        TIMEOUT                     902.17      617.13        None
loop-industry-pattern/ofuf_1_true-unreach-call.c                                                        ERROR (recursion)             4.46        1.59        None
loop-industry-pattern/ofuf_2_true-unreach-call.c                                                        ERROR (recursion)             4.38        1.58        None
loop-industry-pattern/ofuf_3_true-unreach-call.c                                                        ERROR (recursion)             4.28        1.52        None
loop-industry-pattern/ofuf_4_true-unreach-call.c                                                        ERROR (recursion)             4.61        1.60        None
loop-industry-pattern/ofuf_5_true-unreach-call.c                                                        ERROR (recursion)             4.42        1.54        None
loops/heavy_true-unreach-call.c                                                                         TIMEOUT                     900.95      870.23        None
loops/compact_false-unreach-call.c                                                                      TIMEOUT                     917.12      893.13        None
loops/heavy_false-unreach-call.c                                                                        TIMEOUT                     900.97      872.04        None
product-lines/elevator_spec14_product20_false-unreach-call_true-termination.cil.c                       false(unreach-call)          11.58        3.10        None
product-lines/elevator_spec14_product24_false-unreach-call_true-termination.cil.c                       false(unreach-call)          11.55        2.95        None
product-lines/elevator_spec14_product28_false-unreach-call_true-termination.cil.c                       false(unreach-call)          12.11        3.15        None
product-lines/elevator_spec14_product32_false-unreach-call_true-termination.cil.c                       false(unreach-call)          11.21        2.97        None
product-lines/elevator_spec14_productSimulator_false-unreach-call_true-termination.cil.c                false(unreach-call)          12.73        3.31        None
product-lines/elevator_spec1_product18_false-unreach-call_true-termination.cil.c                        false(unreach-call)          11.82        3.10        None
product-lines/elevator_spec1_product20_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.67        3.27        None
product-lines/elevator_spec1_product22_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.64        3.21        None
product-lines/elevator_spec1_product24_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.95        3.32        None
product-lines/elevator_spec1_product26_false-unreach-call_true-termination.cil.c                        false(unreach-call)          11.93        3.13        None
product-lines/elevator_spec1_product28_false-unreach-call_true-termination.cil.c                        false(unreach-call)          11.97        3.12        None
product-lines/elevator_spec1_product30_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.46        3.23        None
product-lines/elevator_spec1_product32_false-unreach-call_true-termination.cil.c                        false(unreach-call)          13.39        3.52        None
product-lines/elevator_spec1_productSimulator_false-unreach-call_true-termination.cil.c                 false(unreach-call)          15.51        3.88        None
product-lines/elevator_spec2_product18_false-unreach-call_true-termination.cil.c                        false(unreach-call)          11.02        2.95        None
product-lines/elevator_spec2_product20_false-unreach-call_true-termination.cil.c                        false(unreach-call)          13.11        3.40        None
product-lines/elevator_spec2_product22_false-unreach-call_true-termination.cil.c                        false(unreach-call)          11.99        3.11        None
product-lines/elevator_spec2_product24_false-unreach-call_true-termination.cil.c                        false(unreach-call)          13.00        3.40        None
product-lines/elevator_spec2_product26_false-unreach-call_true-termination.cil.c                        false(unreach-call)          11.67        3.12        None
product-lines/elevator_spec2_product28_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.72        3.29        None
product-lines/elevator_spec2_product30_false-unreach-call_true-termination.cil.c                        false(unreach-call)          11.86        3.09        None
product-lines/elevator_spec2_product32_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.37        3.18        None
product-lines/elevator_spec2_productSimulator_false-unreach-call_true-termination.cil.c                 false(unreach-call)          14.67        3.70        None
product-lines/elevator_spec3_product03_false-unreach-call_true-termination.cil.c                        false(unreach-call)          14.71        3.83        None
product-lines/elevator_spec3_product11_false-unreach-call_true-termination.cil.c                        false(unreach-call)          13.83        3.56        None
product-lines/elevator_spec3_product19_false-unreach-call_true-termination.cil.c                        false(unreach-call)          14.27        3.68        None
product-lines/elevator_spec3_product20_false-unreach-call_true-termination.cil.c                        false(unreach-call)          14.54        3.71        None
product-lines/elevator_spec3_product23_false-unreach-call_true-termination.cil.c                        false(unreach-call)          14.68        3.79        None
product-lines/elevator_spec3_product24_false-unreach-call_true-termination.cil.c                        false(unreach-call)          14.39        3.63        None
product-lines/elevator_spec3_product27_false-unreach-call_true-termination.cil.c                        false(unreach-call)          14.65        3.68        None
product-lines/elevator_spec3_product28_false-unreach-call_true-termination.cil.c                        false(unreach-call)          13.35        3.45        None
product-lines/elevator_spec3_product31_false-unreach-call_true-termination.cil.c                        false(unreach-call)          14.62        3.70        None
product-lines/elevator_spec3_product32_false-unreach-call_true-termination.cil.c                        false(unreach-call)          14.52        3.64        None
product-lines/elevator_spec3_productSimulator_false-unreach-call_true-termination.cil.c                 false(unreach-call)          16.57        4.09        None
product-lines/elevator_spec9_product26_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.27        3.14        None
product-lines/elevator_spec9_product28_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.84        3.32        None
product-lines/elevator_spec9_product30_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.47        3.29        None
product-lines/elevator_spec9_product32_false-unreach-call_true-termination.cil.c                        false(unreach-call)          12.77        3.31        None
product-lines/elevator_spec9_productSimulator_false-unreach-call_true-termination.cil.c                 false(unreach-call)          16.32        4.18        None
product-lines/elevator_spec13_product21_true-unreach-call_false-termination.cil.c                       true                          6.30        1.93        None
product-lines/elevator_spec13_product22_true-unreach-call_false-termination.cil.c                       true                          6.20        1.88        None
product-lines/elevator_spec13_product23_true-unreach-call_false-termination.cil.c                       true                          6.15        1.87        None
product-lines/elevator_spec13_product24_true-unreach-call_false-termination.cil.c                       true                          6.24        1.82        None
product-lines/elevator_spec13_product29_true-unreach-call_false-termination.cil.c                       true                          6.28        1.90        None
product-lines/elevator_spec13_product30_true-unreach-call_false-termination.cil.c                       true                          6.22        1.85        None
product-lines/elevator_spec13_product31_true-unreach-call_false-termination.cil.c                       true                          6.35        1.95        None
product-lines/elevator_spec13_product32_true-unreach-call_false-termination.cil.c                       true                          6.27        1.88        None
product-lines/elevator_spec13_productSimulator_true-unreach-call_false-termination.cil.c                true                          7.87        2.28        None
product-lines/elevator_spec14_product03_true-unreach-call_true-termination.cil.c                        true                          6.88        1.97        None
product-lines/elevator_spec14_product11_true-unreach-call_true-termination.cil.c                        true                          6.54        1.95        None
product-lines/elevator_spec14_product19_true-unreach-call_true-termination.cil.c                        true                          7.02        2.07        None
product-lines/elevator_spec14_product23_true-unreach-call_true-termination.cil.c                        true                          6.81        2.02        None
product-lines/elevator_spec14_product27_true-unreach-call_true-termination.cil.c                        true                          6.82        2.00        None
product-lines/elevator_spec14_product31_true-unreach-call_true-termination.cil.c                        true                          7.04        2.09        None
product-lines/elevator_spec1_product01_true-unreach-call_true-termination.cil.c                         true                          6.43        1.91        None
product-lines/elevator_spec1_product03_true-unreach-call_true-termination.cil.c                         true                          6.75        1.99        None
product-lines/elevator_spec1_product09_true-unreach-call_true-termination.cil.c                         true                          6.32        1.91        None
product-lines/elevator_spec1_product11_true-unreach-call_true-termination.cil.c                         true                          6.64        1.96        None
product-lines/elevator_spec1_product17_true-unreach-call_true-termination.cil.c                         true                          6.42        1.90        None
product-lines/elevator_spec1_product19_true-unreach-call_true-termination.cil.c                         true                          6.50        1.96        None
product-lines/elevator_spec1_product21_true-unreach-call_true-termination.cil.c                         true                          6.48        1.98        None
product-lines/elevator_spec1_product23_true-unreach-call_true-termination.cil.c                         true                          6.90        2.10        None
product-lines/elevator_spec1_product25_true-unreach-call_true-termination.cil.c                         true                          7.11        2.08        None
product-lines/elevator_spec1_product27_true-unreach-call_true-termination.cil.c                         true                          7.04        2.13        None
product-lines/elevator_spec1_product29_true-unreach-call_true-termination.cil.c                         true                          6.40        1.97        None
product-lines/elevator_spec1_product31_true-unreach-call_true-termination.cil.c                         true                          6.57        1.97        None
product-lines/elevator_spec2_product01_true-unreach-call_true-termination.cil.c                         true                          6.72        2.02        None
product-lines/elevator_spec2_product03_true-unreach-call_true-termination.cil.c                         true                          6.30        1.90        None
product-lines/elevator_spec2_product09_true-unreach-call_true-termination.cil.c                         true                          6.08        1.84        None
product-lines/elevator_spec2_product11_true-unreach-call_true-termination.cil.c                         true                          6.12        1.85        None
product-lines/elevator_spec2_product17_true-unreach-call_true-termination.cil.c                         true                          6.08        1.84        None
product-lines/elevator_spec2_product19_true-unreach-call_true-termination.cil.c                         true                          6.24        1.89        None
product-lines/elevator_spec2_product21_true-unreach-call_true-termination.cil.c                         true                          6.53        2.01        None
product-lines/elevator_spec2_product23_true-unreach-call_true-termination.cil.c                         true                          6.39        1.92        None
product-lines/elevator_spec2_product25_true-unreach-call_true-termination.cil.c                         true                          6.20        1.83        None
product-lines/elevator_spec2_product27_true-unreach-call_true-termination.cil.c                         true                          6.39        1.92        None
product-lines/elevator_spec2_product29_true-unreach-call_true-termination.cil.c                         true                          6.16        1.85        None
product-lines/elevator_spec2_product31_true-unreach-call_true-termination.cil.c                         true                          6.49        2.06        None
product-lines/elevator_spec3_product01_true-unreach-call_true-termination.cil.c                         true                          6.90        2.00        None
product-lines/elevator_spec3_product09_true-unreach-call_true-termination.cil.c                         true                          6.88        1.99        None
product-lines/elevator_spec3_product17_true-unreach-call_true-termination.cil.c                         true                          6.78        2.00        None
product-lines/elevator_spec3_product18_true-unreach-call_true-termination.cil.c                         true                          6.73        2.01        None
product-lines/elevator_spec3_product21_true-unreach-call_true-termination.cil.c                         true                          7.08        2.05        None
product-lines/elevator_spec3_product22_true-unreach-call_true-termination.cil.c                         true                          6.84        2.02        None
product-lines/elevator_spec3_product25_true-unreach-call_true-termination.cil.c                         true                          7.00        2.06        None
product-lines/elevator_spec3_product26_true-unreach-call_true-termination.cil.c                         true                          6.74        1.99        None
product-lines/elevator_spec3_product29_true-unreach-call_true-termination.cil.c                         true                          7.59        2.37        None
product-lines/elevator_spec3_product30_true-unreach-call_true-termination.cil.c                         true                          7.40        2.26        None
product-lines/elevator_spec9_product09_true-unreach-call_true-termination.cil.c                         true                          5.97        1.84        None
product-lines/elevator_spec9_product11_true-unreach-call_true-termination.cil.c                         true                          6.25        1.84        None
product-lines/elevator_spec9_product25_true-unreach-call_true-termination.cil.c                         true                          6.46        1.90        None
product-lines/elevator_spec9_product27_true-unreach-call_true-termination.cil.c                         true                          6.48        1.99        None
product-lines/elevator_spec9_product29_true-unreach-call_true-termination.cil.c                         true                          6.18        1.88        None
product-lines/elevator_spec9_product31_true-unreach-call_true-termination.cil.c                         true                          6.57        1.92        None
product-lines/email_spec0_product16_false-unreach-call_true-termination.cil.c                           TIMEOUT                     905.40      651.55        None
product-lines/email_spec0_product21_false-unreach-call_true-termination.cil.c                           TIMEOUT                     906.91      624.35        None
product-lines/email_spec0_product22_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.60      634.76        None
product-lines/email_spec0_product26_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.22      630.50        None
product-lines/email_spec0_product31_false-unreach-call_true-termination.cil.c                           TIMEOUT                     901.72      629.63        None
product-lines/email_spec0_product33_false-unreach-call_true-termination.cil.c                           TIMEOUT                     906.76      647.86        None
product-lines/email_spec0_product34_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.95      612.38        None
product-lines/email_spec0_product35_false-unreach-call_true-termination.cil.c                           TIMEOUT                     909.21      614.31        None
product-lines/email_spec0_productSimulator_false-unreach-call_true-termination.cil.c                    TIMEOUT                     902.77      780.41        None
product-lines/email_spec11_product15_false-unreach-call_true-termination.cil.c                          TIMEOUT                     901.39      650.51        None
product-lines/email_spec11_product20_false-unreach-call_true-termination.cil.c                          false(unreach-call)         884.55      589.76        None
product-lines/email_spec11_product22_false-unreach-call_true-termination.cil.c                          TIMEOUT                     904.60      645.61        None
product-lines/email_spec11_product26_false-unreach-call_true-termination.cil.c                          TIMEOUT                     908.45      629.77        None
product-lines/email_spec11_product30_false-unreach-call_true-termination.cil.c                          TIMEOUT                     907.17      651.08        None
product-lines/email_spec11_product32_false-unreach-call_true-termination.cil.c                          TIMEOUT                     908.11      620.46        None
product-lines/email_spec11_product33_false-unreach-call_true-termination.cil.c                          TIMEOUT                     907.49      648.79        None
product-lines/email_spec11_product35_false-unreach-call_true-termination.cil.c                          TIMEOUT                     908.61      629.73        None
product-lines/email_spec11_productSimulator_false-unreach-call_true-termination.cil.c                   TIMEOUT                     902.95      769.66        None
product-lines/email_spec1_product14_false-unreach-call_true-termination.cil.c                           TIMEOUT                     904.15      623.24        None
product-lines/email_spec1_product15_false-unreach-call_true-termination.cil.c                           TIMEOUT                     901.44      637.05        None
product-lines/email_spec1_product16_false-unreach-call_true-termination.cil.c                           TIMEOUT                     903.56      639.32        None
product-lines/email_spec1_product20_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.67      615.40        None
product-lines/email_spec1_product21_false-unreach-call_true-termination.cil.c                           TIMEOUT                     905.99      612.88        None
product-lines/email_spec1_product22_false-unreach-call_true-termination.cil.c                           TIMEOUT                     903.91      624.01        None
product-lines/email_spec1_product26_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.27      606.78        None
product-lines/email_spec1_product29_false-unreach-call_true-termination.cil.c                           TIMEOUT                     904.24      633.65        None
product-lines/email_spec1_product30_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.00      636.19        None
product-lines/email_spec1_product31_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.60      645.20        None
product-lines/email_spec1_product32_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.43      623.28        None
product-lines/email_spec1_product33_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.66      635.59        None
product-lines/email_spec1_product34_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.52      613.40        None
product-lines/email_spec1_product35_false-unreach-call_true-termination.cil.c                           TIMEOUT                     909.62      615.54        None
product-lines/email_spec1_productSimulator_false-unreach-call_true-termination.cil.c                    TIMEOUT                     903.11      676.98        None
product-lines/email_spec27_product17_false-unreach-call_true-termination.cil.c                          TIMEOUT                     907.42      618.27        None
product-lines/email_spec27_product18_false-unreach-call_true-termination.cil.c                          TIMEOUT                     904.16      632.58        None
product-lines/email_spec27_product19_false-unreach-call_true-termination.cil.c                          TIMEOUT                     907.46      646.73        None
product-lines/email_spec27_product23_false-unreach-call_true-termination.cil.c                          TIMEOUT                     905.59      625.79        None
product-lines/email_spec27_product24_false-unreach-call_true-termination.cil.c                          TIMEOUT                     903.54      626.60        None
product-lines/email_spec27_product25_false-unreach-call_true-termination.cil.c                          TIMEOUT                     908.52      616.00        None
product-lines/email_spec27_product27_false-unreach-call_true-termination.cil.c                          TIMEOUT                     908.08      627.11        None
product-lines/email_spec27_product29_false-unreach-call_true-termination.cil.c                          TIMEOUT                     904.38      623.07        None
product-lines/email_spec27_product30_false-unreach-call_true-termination.cil.c                          TIMEOUT                     904.96      658.28        None
product-lines/email_spec27_product31_false-unreach-call_true-termination.cil.c                          TIMEOUT                     908.02      633.23        None
product-lines/email_spec27_product32_false-unreach-call_true-termination.cil.c                          TIMEOUT                     902.66      620.10        None
product-lines/email_spec27_product33_false-unreach-call_true-termination.cil.c                          TIMEOUT                     907.88      643.06        None
product-lines/email_spec27_product34_false-unreach-call_true-termination.cil.c                          TIMEOUT                     908.94      626.96        None
product-lines/email_spec27_product35_false-unreach-call_true-termination.cil.c                          TIMEOUT                     905.55      618.43        None
product-lines/email_spec27_productSimulator_false-unreach-call_true-termination.cil.c                   TIMEOUT                     902.91      699.78        None
product-lines/email_spec3_product13_false-unreach-call_true-termination.cil.c                           false(unreach-call)          65.83       49.19        None
product-lines/email_spec3_product17_false-unreach-call_true-termination.cil.c                           false(unreach-call)          59.28       41.89        None
product-lines/email_spec3_product18_false-unreach-call_true-termination.cil.c                           false(unreach-call)          53.02       37.30        None
product-lines/email_spec3_product19_false-unreach-call_true-termination.cil.c                           false(unreach-call)          56.51       39.91        None
product-lines/email_spec3_product23_false-unreach-call_true-termination.cil.c                           false(unreach-call)          46.93       31.38        None
product-lines/email_spec3_product24_false-unreach-call_true-termination.cil.c                           false(unreach-call)          45.17       30.54        None
product-lines/email_spec3_product25_false-unreach-call_true-termination.cil.c                           false(unreach-call)          49.33       33.51        None
product-lines/email_spec3_product27_false-unreach-call_true-termination.cil.c                           false(unreach-call)          42.39       26.80        None
product-lines/email_spec3_product28_false-unreach-call_true-termination.cil.c                           false(unreach-call)         226.87      189.47        None
product-lines/email_spec3_product29_false-unreach-call_true-termination.cil.c                           false(unreach-call)         195.34      160.92        None
product-lines/email_spec3_product30_false-unreach-call_true-termination.cil.c                           false(unreach-call)         198.81      167.16        None
product-lines/email_spec3_product31_false-unreach-call_true-termination.cil.c                           false(unreach-call)         201.13      167.95        None
product-lines/email_spec3_product32_false-unreach-call_true-termination.cil.c                           false(unreach-call)         156.40      128.87        None
product-lines/email_spec3_product33_false-unreach-call_true-termination.cil.c                           false(unreach-call)         178.96      148.17        None
product-lines/email_spec3_product34_false-unreach-call_true-termination.cil.c                           false(unreach-call)         165.73      133.09        None
product-lines/email_spec3_product35_false-unreach-call_true-termination.cil.c                           false(unreach-call)         148.61      117.52        None
product-lines/email_spec3_productSimulator_false-unreach-call_true-termination.cil.c                    false(unreach-call)         873.56      670.68        None
product-lines/email_spec4_product18_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.08      650.89        None
product-lines/email_spec4_product19_false-unreach-call_true-termination.cil.c                           TIMEOUT                     906.10      635.73        None
product-lines/email_spec4_product23_false-unreach-call_true-termination.cil.c                           TIMEOUT                     904.02      622.88        None
product-lines/email_spec4_product24_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.48      641.37        None
product-lines/email_spec4_product25_false-unreach-call_true-termination.cil.c                           TIMEOUT                     909.07      608.33        None
product-lines/email_spec4_product27_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.77      621.49        None
product-lines/email_spec4_product30_false-unreach-call_true-termination.cil.c                           TIMEOUT                     901.49      640.25        None
product-lines/email_spec4_product31_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.53      644.77        None
product-lines/email_spec4_product32_false-unreach-call_true-termination.cil.c                           TIMEOUT                     909.56      616.52        None
product-lines/email_spec4_product33_false-unreach-call_true-termination.cil.c                           TIMEOUT                     904.84      631.93        None
product-lines/email_spec4_product34_false-unreach-call_true-termination.cil.c                           TIMEOUT                     906.78      608.17        None
product-lines/email_spec4_product35_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.65      621.53        None
product-lines/email_spec4_productSimulator_false-unreach-call_true-termination.cil.c                    TIMEOUT                     903.27      686.47        None
product-lines/email_spec6_product12_false-unreach-call_true-termination.cil.c                           false(unreach-call)         801.67      573.15        None
product-lines/email_spec6_product14_false-unreach-call_true-termination.cil.c                           false(unreach-call)         703.64      503.31        None
product-lines/email_spec6_product15_false-unreach-call_true-termination.cil.c                           false(unreach-call)         814.43      591.48        None
product-lines/email_spec6_product16_false-unreach-call_true-termination.cil.c                           false(unreach-call)         828.35      581.97        None
product-lines/email_spec6_product20_false-unreach-call_true-termination.cil.c                           false(unreach-call)         726.77      503.83        None
product-lines/email_spec6_product21_false-unreach-call_true-termination.cil.c                           false(unreach-call)         693.10      497.20        None
product-lines/email_spec6_product22_false-unreach-call_true-termination.cil.c                           false(unreach-call)         808.13      592.04        None
product-lines/email_spec6_product26_false-unreach-call_true-termination.cil.c                           false(unreach-call)         705.70      513.68        None
product-lines/email_spec6_product28_false-unreach-call_true-termination.cil.c                           TIMEOUT                     903.42      649.53        None
product-lines/email_spec6_product29_false-unreach-call_true-termination.cil.c                           TIMEOUT                     904.40      618.41        None
product-lines/email_spec6_product30_false-unreach-call_true-termination.cil.c                           TIMEOUT                     901.43      642.29        None
product-lines/email_spec6_product31_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.22      643.71        None
product-lines/email_spec6_product32_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.00      621.60        None
product-lines/email_spec6_product33_false-unreach-call_true-termination.cil.c                           TIMEOUT                     904.27      647.93        None
product-lines/email_spec6_product34_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.14      620.17        None
product-lines/email_spec6_product35_false-unreach-call_true-termination.cil.c                           TIMEOUT                     904.57      612.12        None
product-lines/email_spec6_productSimulator_false-unreach-call_true-termination.cil.c                    TIMEOUT                     905.87      691.43        None
product-lines/email_spec7_product28_false-unreach-call_true-termination.cil.c                           TIMEOUT                     910.91      641.22        None
product-lines/email_spec7_product29_false-unreach-call_true-termination.cil.c                           false(unreach-call)         870.78      597.03        None
product-lines/email_spec7_product30_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.03      640.30        None
product-lines/email_spec7_product31_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.47      647.35        None
product-lines/email_spec7_product32_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.08      617.54        None
product-lines/email_spec7_product33_false-unreach-call_true-termination.cil.c                           TIMEOUT                     905.71      628.81        None
product-lines/email_spec7_product34_false-unreach-call_true-termination.cil.c                           TIMEOUT                     909.24      619.95        None
product-lines/email_spec7_product35_false-unreach-call_true-termination.cil.c                           false(unreach-call)         879.56      602.92        None
product-lines/email_spec7_productSimulator_false-unreach-call_true-termination.cil.c                    TIMEOUT                     907.27      701.45        None
product-lines/email_spec8_product15_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.91      640.19        None
product-lines/email_spec8_product16_false-unreach-call_true-termination.cil.c                           TIMEOUT                     904.41      634.44        None
product-lines/email_spec8_product20_false-unreach-call_true-termination.cil.c                           TIMEOUT                     905.67      618.35        None
product-lines/email_spec8_product21_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.55      609.52        None
product-lines/email_spec8_product22_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.80      632.98        None
product-lines/email_spec8_product26_false-unreach-call_true-termination.cil.c                           TIMEOUT                     901.65      612.47        None
product-lines/email_spec8_product30_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.72      637.96        None
product-lines/email_spec8_product31_false-unreach-call_true-termination.cil.c                           TIMEOUT                     903.07      638.05        None
product-lines/email_spec8_product32_false-unreach-call_true-termination.cil.c                           TIMEOUT                     903.87      621.45        None
product-lines/email_spec8_product33_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.54      649.26        None
product-lines/email_spec8_product34_false-unreach-call_true-termination.cil.c                           TIMEOUT                     909.79      611.58        None
product-lines/email_spec8_product35_false-unreach-call_true-termination.cil.c                           TIMEOUT                     905.64      612.46        None
product-lines/email_spec8_productSimulator_false-unreach-call_true-termination.cil.c                    TIMEOUT                     905.81      710.88        None
product-lines/email_spec9_product15_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.96      644.79        None
product-lines/email_spec9_product16_false-unreach-call_true-termination.cil.c                           TIMEOUT                     905.94      643.59        None
product-lines/email_spec9_product20_false-unreach-call_true-termination.cil.c                           TIMEOUT                     905.21      623.46        None
product-lines/email_spec9_product21_false-unreach-call_true-termination.cil.c                           TIMEOUT                     908.01      609.51        None
product-lines/email_spec9_product22_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.81      628.70        None
product-lines/email_spec9_product26_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.56      618.94        None
product-lines/email_spec9_product30_false-unreach-call_true-termination.cil.c                           TIMEOUT                     903.19      629.55        None
product-lines/email_spec9_product31_false-unreach-call_true-termination.cil.c                           TIMEOUT                     907.37      652.19        None
product-lines/email_spec9_product32_false-unreach-call_true-termination.cil.c                           TIMEOUT                     902.15      626.56        None
