   BENCHMARK INFORMATION
benchmark definition:    /u/wel2vw/cpa-bmc-kInd.xml
name:                    cpa-bmc-kInd
run sets:                sv-comp18
date:                    Wed, 2021-09-22 15:58:45 EDT
tool:                    CPAchecker 1.9
tool executable:         ./cpa.sh
options:                 -bmc-induction -heap 10000M -benchmark -timelimit 900s
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             8
hardware requirements:
- cpu cores:             8
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    doppio02
os:                      Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17
cpu:                     Intel Xeon Gold 6130 CPU @ 2.10GHz
- cores:                 64
- max frequency:         3700.0 MHz
- turbo boost enabled:   True
ram:                     134655.91808 MB
------------------------------------------------------------



sv-comp18
Run set 1 of 1 with options '-bmc-induction -heap 10000M -benchmark -timelimit 900s' and propertyfile 'None'

inputfile                                                                                                                                                                                                        status                    cpu time   wall time        host
array-examples/standard_vector_difference_true-unreach-call_ground.i                                                                                                                                             TIMEOUT                     902.13      434.67        None
array-industry-pattern/array_assert_loop_dep_false-unreach-call_true-termination.i                                                                                                                               TIMEOUT                     900.44      429.13        None
array-industry-pattern/array_of_struct_loop_dep_false-unreach-call.i                                                                                                                                             TIMEOUT                     904.08      438.17        None
array-industry-pattern/array_ptr_single_elem_init_false-unreach-call_true-termination.i                                                                                                                          TIMEOUT                     901.64      423.19        None
array-industry-pattern/array_range_init_false-unreach-call.i                                                                                                                                                     TIMEOUT                     902.54      436.52        None
array-industry-pattern/array_single_elem_init_false-unreach-call_true-termination.i                                                                                                                              TIMEOUT                     900.78      427.07        None
array-industry-pattern/check_removal_from_set_after_insertion_false-unreach-call.i                                                                                                                               TIMEOUT                     901.95      379.39        None
array-industry-pattern/array_monotonic_true-unreach-call_true-termination.i                                                                                                                                      TIMEOUT                     902.52      433.72        None
array-industry-pattern/array_mul_init_true-unreach-call_true-termination.i                                                                                                                                       TIMEOUT                     902.70      433.67        None
array-industry-pattern/array_of_struct_break_true-unreach-call.i                                                                                                                                                 TIMEOUT                     903.91      442.68        None
array-industry-pattern/array_of_struct_ptr_cond_init_true-unreach-call.i                                                                                                                                         TIMEOUT                     902.66      435.74        None
array-industry-pattern/array_of_struct_ptr_flag_init_true-unreach-call.i                                                                                                                                         TIMEOUT                     902.07      417.32        None
array-industry-pattern/array_of_struct_ptr_monotonic_true-unreach-call.i                                                                                                                                         TIMEOUT                     902.66      435.66        None
array-industry-pattern/array_of_struct_ptr_mul_init_true-unreach-call.i                                                                                                                                          TIMEOUT                     904.71      442.73        None
array-industry-pattern/array_of_struct_single_elem_init_true-unreach-call.i                                                                                                                                      TIMEOUT                     905.22      443.42        None
array-industry-pattern/array_ptr_partial_init_true-unreach-call.i                                                                                                                                                TIMEOUT                     904.08      437.06        None
array-industry-pattern/array_ptr_single_elem_init_true-unreach-call.i                                                                                                                                            TIMEOUT                     902.58      435.46        None
array-industry-pattern/array_shadowinit_true-unreach-call_true-termination.i                                                                                                                                     TIMEOUT                     902.03      428.83        None
reducercommutativity/rangesum05_false-unreach-call_true-termination.i                                                                                                                                            false(unreach-call)         625.05      605.95        None
reducercommutativity/rangesum10_false-unreach-call_true-termination.i                                                                                                                                            TIMEOUT                     901.97      882.30        None
