   BENCHMARK INFORMATION
benchmark definition:    /u/wel2vw/cpa-symex.xml
name:                    cpa-symex
run sets:                sv-comp18
date:                    Wed, 2021-09-22 16:02:50 EDT
tool:                    CPAchecker 1.9
tool executable:         ./cpa.sh
options:                 -symbolicExecution -heap 10000M -benchmark -timelimit 900s
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             8
hardware requirements:
- cpu cores:             8
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    doppio04
os:                      Linux-3.10.0-1127.el7.x86_64-x86_64-with-glibc2.17
cpu:                     Intel Xeon Gold 6130 CPU @ 2.10GHz
- cores:                 64
- max frequency:         3700.0 MHz
- turbo boost enabled:   True
ram:                     134655.91808 MB
------------------------------------------------------------



sv-comp18
Run set 1 of 1 with options '-symbolicExecution -heap 10000M -benchmark -timelimit 900s' and propertyfile 'None'

inputfile                                                                                                                                                                                                        status                    cpu time   wall time        host
eca-rers2012/Problem07_label32_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label33_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label34_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label38_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label41_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label43_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label45_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label49_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label50_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label51_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label52_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label53_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label54_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label55_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label56_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label57_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem07_label59_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label00_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label03_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label08_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label09_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label11_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label12_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label14_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label16_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label17_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label18_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label19_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label20_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label21_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label22_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label23_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label27_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label30_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label31_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label32_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label33_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label35_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label36_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label38_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label39_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label40_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label41_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label42_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label44_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label45_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label47_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label52_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label53_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label54_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label56_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label57_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem08_label58_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label00_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label01_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label04_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label05_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label07_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label09_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label12_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label13_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label14_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label16_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label17_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label18_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label21_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label22_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label23_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label24_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label25_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label26_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label27_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label28_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label29_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label30_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label31_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label33_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label37_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label39_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label40_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label42_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label43_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label45_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label48_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label49_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label50_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label52_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label55_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem09_label58_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label00_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label01_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label02_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label03_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label04_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label05_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label06_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label07_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label08_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label09_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label10_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label11_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label13_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label14_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label16_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label17_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label18_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label19_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label20_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label21_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label22_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label23_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label25_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label27_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label30_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label31_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label32_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label33_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label34_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label35_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label36_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label37_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label38_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label39_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label40_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label43_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label44_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label45_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label49_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label51_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label52_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label53_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label54_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label56_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem10_label59_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label01_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label02_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label03_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label04_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label05_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label06_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label07_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label09_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label10_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label11_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label12_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label13_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label16_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label17_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label18_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label19_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label21_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label22_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label23_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label24_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label25_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label26_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label27_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label28_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label30_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label32_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label33_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label35_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label37_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label38_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label40_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label41_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label44_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label45_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label46_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label47_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label48_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label50_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label52_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label53_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label54_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label55_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label56_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label57_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem11_label59_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label01_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label02_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label04_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label05_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label09_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label11_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label12_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label14_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label15_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label16_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label17_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label18_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label22_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label23_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label24_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label26_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label27_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label29_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label31_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label32_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label33_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label36_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label41_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label43_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label44_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label45_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label46_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label47_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label49_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label53_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label54_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label56_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label57_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label58_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem12_label59_true-unreach-call.c                                                                                                                                                               
eca-rers2012/Problem13_label00_true-unreach-call.c                                                                                                                                                               
